"","condition_FL_vs_ctl","condition_FS_vs_ctl","condition_LL_vs_ctl","condition_LS_vs_ctl","condition_RL_vs_ctl","condition_RS_vs_ctl","condition_SL_vs_ctl","condition_SS_vs_ctl","condition_YS_vs_ctl"
"ENA2",0.615473206142639,2.2243766730456,2.527130766213,2.66072406161424,3.72070045591151,3.82616427771316,2.80723667269919,3.63614239268814,0.55738597958116
"SVF1",-0.427762652724107,-1.08560163333081,-0.888120027883845,-1.57142085158197,-0.683462798430863,-1.2515171143715,-0.564845201432024,-1.11284919498634,-0.477182306859978
"CAALFM_C100410CA",1.80572772389229,1.66239352540266,3.07198763208506,3.76717754291774,2.44487074768351,2.70364054647572,4.74186245845267,5.40738520563928,0.913146640637169
"CAALFM_C100420WA",3.48003178062887,3.72420617568821,3.94553632269679,5.75276331931294,2.95026543938115,4.86584301022523,4.48169716045808,5.32971301214646,3.05140689556153
"CAALFM_C100430WA",0.334118025693312,-0.243186734168292,0.416037474231304,0.624455246604307,0.0994892944354763,0.115030361370659,0.874112429387316,1.24297077537947,0.127313702582286
"UBP6",0.021707778097351,0.500986527744427,0.164802014836403,0.757633911475594,-0.226824327000488,-0.0387824277913497,0.0839814820475006,0.195424934002638,0.280241943150576
"CAALFM_C100450CA",0.0277400021415068,0.200507415490564,0.0877154816183188,0.160854751574871,0.0991418662283469,0.348813541147512,0.0130804820527954,0.396010654058725,0.472230490415698
"CAALFM_C100460WA",0.00162981245252665,-0.296799019275547,0.16524064003949,0.14698866250487,0.111390531487407,0.03998205193099,0.336251763501164,0.311615968768424,0.124570372055928
"CAALFM_C100470CA",0.0760704159839967,-0.959418992219673,-0.850533653845293,-1.0090913590137,-0.498705549314769,-0.611334255977125,-1.16935712331417,-1.11764174983406,-0.155458840438742
"GCN20",-0.615697593866089,-0.679234169960282,-0.992746687946121,-1.82114718240522,-0.467363938162669,-0.857613604108856,-0.760830578060434,-0.735962488763885,-0.319901282515301
"TTR1",0.984952596626215,0.337474964159899,0.541712017295156,1.92047783747134,-0.351552749753004,-0.0188235169619469,-0.503171631262465,-1.42004303072532,0.596305079367919
"GLO1",1.20916450803056,1.45292107972248,1.81850386336596,2.35349487591071,0.585477300854486,1.75809394582975,1.12745127083416,0.660497928217082,0.980316888603774
"CAALFM_C100510WA",-0.490689626944161,-0.163808445883934,-0.765660183970722,-0.58060553675057,-0.662234501518016,-0.680264372164905,-0.712492430748844,-0.370192540347315,0.0518419176738214
"CAALFM_C100520WA",-0.417292519322236,0.486194223298942,-0.172408494804294,-0.841476527758045,-0.080022722458309,-0.701620871382582,-0.730264945263494,-1.30268161024624,-0.449266036793651
"CAALFM_C100530CA",1.9710790676351,1.59970455336463,1.84854994748518,1.57919867170279,1.56080589100448,1.68182818822946,2.11723833977182,0.571184754289604,1.22018491512775
"CAALFM_C100540CA",-0.411526400983811,-1.87898193337487,-1.20151662760304,-2.71852331351197,-0.741774574099055,-1.23982440716278,-0.735898217677659,-0.868349098591285,-0.65558763238406
"CIS2",0.860757645151186,-0.682831257127868,0.440932937792328,-0.965467837538216,0.127706119457501,0.572262706142941,0.963636704167655,0.835048613069362,-0.0166240163332881
"CNS1",-1.39521095740889,-1.55354251829457,-1.87729634948842,-2.55818681880749,-0.952381185058199,-1.38004841319717,-2.21063126859456,-1.05335394676262,-0.549945737184032
"CAALFM_C100570CA",-0.548267994883111,-0.242850629547068,-0.502545418808971,-0.293503481975217,-0.0963042530435624,0.0395459422756328,0.207337357359023,-0.118916481404652,-0.0512240375614625
"CAALFM_C100580WA",0.917273820154272,2.36044963782103,2.05190276284416,3.57878428220385,1.16840321692995,2.4946529925469,2.21933332106171,2.96691607394714,1.38888525871237
"TUF1",-0.838648921043192,-1.16561350934336,-1.0466371181272,-1.95490975473907,-0.73856112072135,-0.970945249106137,-0.557432954432974,-0.555979735642949,-0.279842855168866
"APC1",-0.15203250012286,-0.567467660537893,-0.138478084863206,-0.681542868690235,0.0582535931053561,-0.525935448639099,0.348566583448459,-0.72356101353074,-0.434369644575595
"PSD1",0.0783898280991209,0.467512432276806,0.220342119646813,0.792522088250127,-0.0264703883854146,0.520020458963558,0.900481823123969,0.798840981538572,0.756261178567
"MOB2",0.481388008521706,-0.189678142196612,0.493518136071658,-0.602207329426758,0.177552237408722,0.0519026393707345,0.544966887361199,-0.0304806379847931,0.0599253781395419
"CAALFM_C100630WA",2.21979840444694,1.64846539589001,2.70025186647229,2.10780821815464,1.61419349476162,2.01393666144145,2.76449927235274,1.91526404784059,0.404910046714916
"RPO41",-1.06397271634535,-1.65692014729891,-2.26486844945687,-3.0358683848278,-1.04791237972021,-1.83380938383415,-1.7995259857696,-1.18942163935864,-0.868604330177221
"SNF7",0.0219092555979346,-0.068343653302406,0.368773411705636,-0.0256556885321411,-0.0324368892693524,-0.31765930373939,0.031453427560996,-0.176947449073948,-0.279112801375887
"CAALFM_C100660CA",0.281889000097219,0.0953928457132377,0.562215181581845,0.1888331525882,0.135850948464419,-0.188712843950902,0.640453551896968,0.243633085284722,0.200983081241636
"UGA32",1.74392022534687,2.61212243528681,2.76397972829102,2.92345214807405,2.35584763818018,2.96520595662808,4.04271893761615,5.2127503254102,1.1873017284247
"ASM3",-0.297024983885593,-0.0110670758466369,0.328095006898635,-0.37259017721865,0.379472536085655,0.204524116311274,1.62171861472445,2.04137222714956,-0.48958548612565
"RIC1",2.07177294927283,2.19007586054267,2.41980213425645,2.65356543205969,2.02354558453088,2.4381643937225,2.78942751850974,2.15871046332763,1.20499746087385
"CAALFM_C100700WA",-0.205368770036388,-0.10770349953809,-0.397825274700989,0.852026291566856,-0.140970265307169,0.298576476553719,-0.18388848456466,0.362676891968757,0.467497955474797
"TUB2",-0.360797296238715,-0.111505730628254,-0.266213541140332,-0.416003991317549,-0.313093192643136,-0.0244267685768343,-0.473229602070162,-0.527994706444779,0.255844240849514
"tP(UGG)3",0.445828008731002,0.450812011362766,0.307784924051361,0.0388111165436284,-0.225451568858767,0.25964633496533,-0.574076646192415,-0.893269120197343,0.0586734132669573
"CMP1",0.966696273323687,-0.227806498025747,0.710694926491623,-0.515669156434843,0.324484013858143,-0.118745256246931,0.67685261959714,-0.136792099058621,0.0642905093285614
"SPE1",-0.685708223862922,-0.129561063426787,-0.910256329640787,-1.15957740740926,-0.329662115557116,-0.59377677750678,-1.05327908223833,-0.64712868275756,-0.0712815508128731
"VPS27",0.544626895673012,1.22958746897458,1.12463127861614,1.74856109201126,0.643204673797778,0.983126473838625,1.49559062732246,1.33100961174456,0.680211438680366
"CAALFM_C100760WA",0.0323377946988698,0.481423762957469,0.725278273099114,0.593878946000172,0.374665062321331,0.342442557846726,0.405734498036904,0.00376913173278604,0.40458232255771
"ROT1",-0.663924609763556,-0.692807793454356,-0.680147706044693,-1.02884829947869,-0.069544830847204,-0.575212566181781,-0.551036088430147,-0.485655477477299,-0.250238993169814
"HGC1",4.4089251659508,0.972700843892533,4.2282602650218,0.528932854091439,4.26902770420767,0.2927692564317,4.90389625110672,0.375112166459884,0.184934915953353
"CAALFM_C100790WA",-0.390439491709607,-0.151346734896665,0.304183702764353,0.340162255578972,-0.634354765656018,0.130726242718654,0.0470152995092318,-0.721411442693316,0.317443964749268
"ERG2",-0.0847129114676472,-0.709929266345309,-0.211270787339812,-1.44101085785299,-0.0612251896403247,-0.248936488507984,-0.225201409518288,-1.39891457044376,-0.202943384778298
"CAALFM_C100810WA",-0.00785823009470572,-0.191916567466935,-0.243899874640561,-0.454806589203835,0.358569035952072,-0.0723918097094513,-0.449432284612746,-0.67247493500145,-0.249113380342912
"CAALFM_C100820WA",0.440575891100862,0.900752704132164,0.990401891727081,1.23886370374228,0.769774054194562,0.895516549966116,0.646473304513683,0.20936663876492,0.603944589531197
"CAALFM_C100830WA",-0.455323516336108,2.44600522524957,0.918788310805379,1.68643020613511,0.739008373611735,1.00210906399041,1.57622715715967,1.67488896001001,0.825567687368494
"NRM1",-2.04034335392287,-0.826668162950904,-1.85588478517212,-1.47527218737191,-0.866048123319776,-0.521245429927774,-1.85408580612168,-0.951934618314511,0.000941864702479553
"IHD2",-1.39831427685975,-0.370118375345368,-0.928753419637013,-0.084008711939248,-0.174865740592615,-0.313870005160862,-0.586803911265544,-0.779474782133127,-0.368307009181884
"CAALFM_C100860WA",0.321713546567561,0.824363051057196,0.13196377583135,1.18932018229334,-0.445868272910639,0.464994871378678,-0.117702768666561,0.218213789917798,-0.045735849196539
"LRO1",-0.000966349113748882,-0.410115787828523,0.231197350791538,-0.326014595959479,0.382675566507194,0.180967190146323,0.468536969074266,-0.294150976253918,-0.296705352782713
"CAALFM_C100880WA",2.2574043351017,0.674792179391999,4.22807756889947,3.91965700295668,4.38856317618701,3.53679788387513,4.11464200147895,4.19584923584033,-0.170061968422655
"CAALFM_C100890WA",-0.163713898311975,1.02363243131454,0.144301737486938,1.48484343175463,0.321959930873766,0.836680270199024,0.620096193383399,1.16670915966415,0.401411956634645
"RRS1",-1.33529750014631,-0.954314760692415,-2.39644421699015,-1.83242372275705,-0.989830229224578,-1.46262698513648,-3.12143346730778,-1.18962656413419,-0.231778442685454
"CAALFM_C100910WA",0.310863758437397,-0.941337469876559,-0.283293488165058,-0.54649884751109,-0.38259397561812,-0.154948346174928,-1.0244022830591,-0.487358185996591,-0.587142106573231
"CAALFM_C100920WA",0.842990592491427,0.833291385132214,1.04157282751388,0.554031843534242,0.884572488919052,0.519268689447389,1.20396295667006,0.598239469892168,0.392618563371707
"SIN3",-0.414361093437668,-0.469335516368034,-0.617665859501042,-0.528681409889955,-0.266663626624691,-0.564590354134601,-0.173539070443986,0.0719401480957827,-0.217055091357158
"RPB11",-0.313018480663004,-0.174047535259534,-0.240183898066776,0.265311385399738,-0.282722455882751,-0.454370457286142,-0.58751943786684,-0.449090927044263,0.243498250078556
"CDC5",-0.499886958563665,-0.177761238471496,-0.909437866733696,-0.467173944923947,-0.321474346093004,-0.178860738447366,-1.06546832459198,-0.416405281442908,-0.0902988005904824
"SET1",-0.59564461491085,-0.99719134710158,-0.901531906133615,-1.22779967905704,-0.341833133364567,-0.900758639703474,-0.384224544449722,-0.643642838435866,-0.70431061506448
"CAALFM_C100970WA",-0.185758774257274,-0.244753766130146,-0.408950626876088,0.319533259713446,-0.210105547824559,0.346422393726845,-0.224864754731947,-0.274955736619326,-0.245367554461755
"CAALFM_C100980WA",-0.514547753082603,-0.923063623055445,-0.505847151981282,-0.656808957616158,-0.34289165451519,-0.473980636226245,-0.394970919912221,-0.201514208142994,-0.292110167364918
"NMA111",-0.911494897279476,-1.39182817326367,-2.22346469582454,-2.83721605319658,-1.13152225370982,-1.57610412699248,-2.01987508403745,-1.24200094568397,-0.431301970832764
"CAALFM_C101000CA",-0.323448473253788,-0.364410403843925,0.135604886394742,-0.493000830256349,0.179094433110949,-0.0334301474220143,0.335016420669671,-0.274486876097717,0.28928765977486
"CAALFM_C101010WA",-0.342566395676927,-0.492765854318458,-0.491119144375452,-0.423281325057299,-0.312092519580016,-0.432966214483375,-0.00436413930669468,0.157404597960654,0.0161279338072953
"tA(AGC)4",-0.00837799461104691,0.018918548695256,-0.233199707702166,-0.228780600054068,0.00547633003657275,-0.215665764395846,0.0349407623135225,-0.228337749359249,0.00479945041836963
"HMT1",-1.77307338687682,-0.888623091729832,-2.84548533956964,-2.53313343512914,-1.38668341537933,-1.30246687966531,-2.88496827783001,-1.0753346491507,-0.159474536876242
"CAALFM_C101040WA",0.634711771136183,-0.0458748495360135,1.0974810060504,0.0566496815337997,0.222947304746546,-0.171395618495448,0.690575752345262,0.0113741278609275,-0.771259166125167
"CAALFM_C101050CA",0.0786138213567137,0.441436002011049,0.57671231918386,0.621167952077443,0.304072343883329,0.818844517264449,0.0858359961325076,0.31838981032002,0.236530443085884
"MBF1",0.403035141717084,0.965865092868946,0.770227915237897,1.26681946473051,0.312685138085759,0.369372932727654,0.463467456425958,0.16704985821168,0.18608469922659
"CAALFM_C101070CA",-0.1017642940953,-0.586500729959967,-0.382326280330485,-0.695387901101028,-0.44050949749934,-0.324047008370539,-0.612391433193063,-0.787009826654426,-0.267487944161359
"CAALFM_C101080WA",-0.60011602461152,-0.192219795838596,-0.53573178655344,-0.288587727838004,-0.615933302264432,-0.143123635072572,-0.491927536064558,-0.451166972915897,0.244411350173129
"CAALFM_C101090CA",-0.545710579696037,-0.50236887278332,-0.794930996343988,-0.216150535771273,-0.544454122673688,-0.388865273664506,-0.680457334842377,0.0710933581580317,0.20768755198747
"CCH1",0.122334850763958,0.0929382062347475,-0.122511190597618,-0.443156696826202,0.0658766474866917,-0.11969197172118,0.0817027789839734,-0.540048460563458,-0.0553339325539511
"ZPR1",-1.49211910445209,-1.04871491998874,-2.69110982604506,-2.33303080470091,-1.12510816284174,-1.26699851919258,-2.87275924354105,-1.15904256578672,-0.331675563347144
"CAALFM_C101130WA",-0.0751544038823481,-0.391015002302649,-0.556716097263911,-0.314690030057459,-0.52204917089451,-0.873180304562361,-0.629967591738307,0.235681600245425,-0.399744877493533
"CAALFM_C101140CA",1.77984589067464,2.90019506317013,1.42670714533464,4.72613156292794,0.863716343880061,2.15412503450799,-0.0596748446820282,2.76870537683779,0.223858614258935
"CAALFM_C101150CA",-0.564748472750411,-1.09764477880627,-2.0360340657974,-1.4433650968978,-1.01073414241185,-1.4667643910549,-2.17388403886579,-1.1401180440618,-0.717806406806767
"CAALFM_C101160CA",-0.887045216056694,-1.11746545353114,-1.69081588673152,-2.05411072338553,-0.848736960766874,-1.54965874098038,-1.98761927756574,-0.914458926716188,-0.448115562369977
"ZCF17",-0.867315760508455,-0.766723634798798,-1.21369082025172,-1.49876086707644,-0.666994257703838,-0.932901645639477,-1.05102854406465,-0.9163672986534,-0.20134215294434
"CAALFM_C101180CA",1.1975563297017,0.574098192732167,1.70639384003812,0.189128204945702,-0.133032911319478,0.276594109798102,-0.0146544898483179,0.230383103607936,-0.00693981002995609
"CAALFM_C101190CA",0.520299967280174,0.840916557190822,1.08918989513578,0.826230930265639,0.843985565075734,0.662312240942083,1.3487599380244,0.605074482782186,0.355910432912118
"STB5",1.16326395058935,1.90747191277015,1.42207760894735,2.19192779440285,0.947416917907455,0.939948851633722,2.02128725857086,2.0308611663817,1.11036993320154
"CAALFM_C101210WA",-0.0363616860310592,0.160021913644336,0.10477622848961,-0.100397352755017,-0.206991377174089,-0.180858420588688,-0.308713793973351,-0.492576154106498,0.243319904336484
"CAALFM_C101220CA",1.89251776597945,-0.2888287844799,0.538893292686752,3.22841325894887,-0.656782549265388,0.293139380777009,0.102344049051435,1.19600828661576,-0.268237020523346
"IFD3",1.43825840846966,3.04156213528401,1.92555178286743,4.42267884553237,1.33013829278839,3.15692000692408,4.76743123901748,5.91823502920864,1.80121967897763
"CAALFM_C101250WA",0.145730196778539,0.667715982232359,0.219778111827122,1.18451788953288,0.346720502624738,0.763659062438232,0.925187475318305,1.48837152025317,0.750906396470159
"TRS20",0.767727386772112,1.27491592932986,0.988997817834745,1.98968366696152,0.725789586899517,1.60058363133229,0.989883449890585,0.94367236984356,0.836665397421793
"CTA9",0.104690463670466,0.902167923567019,0.390178631745949,2.05976802324402,0.246414391101621,0.968545222740523,-0.0955699778373873,0.567388542370495,0.734993533117303
"MED22",0.375361612198521,0.549075020124421,0.762996870483994,1.18095571390953,0.434047184028193,0.476421588225068,0.323071667612882,0.285979490424954,0.532939314144457
"CAALFM_C101290CA",0.478134259713149,1.27565833014334,0.981867834876972,1.39341464201337,0.652615391664474,1.39985809998064,1.08281170164307,1.29209426844242,0.838502424967686
"CAALFM_C101300WA",0.157171544411213,1.35217289008775,0.509110219467746,1.6905954414115,0.248369907826439,1.17389673235757,0.14625463233961,0.601621564081447,0.825273280359543
"MRS7",-0.0129843838245045,-0.263507175506215,-0.554992580478326,-0.381893769067435,-0.291014995634459,-0.493216895304165,0.324498209998085,0.182666143769818,0.094064979955409
"DUT1",-2.8824432848744,-0.758982317034325,-2.70243591763799,-0.89012348540824,-1.43779109185623,-0.451832305276335,-2.97850370587594,-1.03199374850352,0.178357852191495
"CAALFM_C101340CA",0.866236333839983,1.55981109402094,2.14510151621588,2.21484203347962,1.18629705788829,1.55166536389794,1.77809647988823,1.65247039831602,0.780856729565013
"TIF",-0.641529005315938,-0.922810917548814,-0.959439697729379,-1.76960026824472,-0.463825183836234,-0.870475544939816,-1.21374253499707,-0.906480851691159,-0.161122636351435
"CAALFM_C101360CA",1.61954082518729,3.73142120652185,2.83125237349331,5.06832258207317,1.9581435385659,3.92365714069951,0.678915785443993,2.37300413252353,1.92824151812057
"RPS21B",-0.301496729964634,0.0971941947299872,-0.454653815057485,-0.402421500239892,-0.361061245261234,0.198527281439333,-1.1202367881222,-0.125340853036018,0.417382740388247
"TRM2",-0.830438511159727,-0.572487337253691,-1.73934433389698,-1.98548070373377,-1.02356079985942,-1.35483185361981,-1.88264636104037,-0.781767232039573,-0.28768150430796
"CAALFM_C101390CA",0.882315826811295,-0.40176013105863,0.878817281545719,-1.53272907145669,0.688035031672117,-0.625981642395522,1.54531308848224,-0.681774197909563,-0.580246208813519
"CAALFM_C101400CA",0.162050452673697,1.06919242719067,0.934728009171236,0.954355037454474,0.445743148426045,1.00605048498599,1.51817092557722,1.2181541511647,0.5318224270103
"CRL1",-1.24482496932854,-0.825163918594683,-0.705269611260724,-1.1686966881925,-0.574827502980571,-0.724604160333529,-0.806217848318584,-1.09574145136216,-0.353247255391162
"POX18",0.917317636796877,3.01465399681952,2.94409165121429,4.06340791812061,0.310089536549524,2.03422252841148,3.93408080996267,4.521531131348,0.720907077457251
"ABC1",-0.21778422391601,-0.322560787612648,-0.799062777359951,-0.920389494828313,-0.541710671362591,-0.909333394646128,0.548487310078409,0.573413344474442,-0.0571909671596708
"CAALFM_C101460WA",0.0542483766930304,0.235669579155655,0.312225986357707,1.03802097076184,0.393332006735363,0.577180333032473,0.11976102111396,0.169688561591465,-0.217809567241599
"CAALFM_C101470WA",-0.795436820319699,-0.881640394088526,-1.22635831893746,-1.48165011379704,-0.825018591006418,-0.743493778528978,-1.20123560266422,-0.773438156771213,-0.19407264096185
"RPS21",-0.569751130573558,-0.163995511023444,-0.761453951644708,-0.923464367690765,-0.523165158233284,-0.158035016514657,-1.31775243887327,-0.345680540503201,0.202739975542172
"CAALFM_C101490WA",1.1159369896025,2.64054335306672,2.92850008054272,4.87589702729152,2.46673823330949,4.62818734179276,3.51838999467893,4.41591741826077,1.68869216167364
"CAALFM_C101510WA",3.01346379393056,-0.265752475465284,1.25668451292804,-0.738789965029554,-0.304264902869055,-0.00166802860553194,0.460252555362035,1.60214596401554,-0.393581421027456
"SOD2",0.0827079392237442,-0.354538265200672,0.765151622707352,1.87654726497502,-0.216885277547091,1.68553799222755,1.48526287386755,1.80119410757729,0.488378118191521
"CAALFM_C101530CA",-1.45090603804616,0.0384742114527693,-2.01706462032418,-0.605942928642703,-0.89515752027169,-0.747883098382128,-2.29641624145656,-0.637907255657968,-0.101508352592025
"CAALFM_C101540WA",0.708410022302405,1.45065081221557,1.30451522041469,2.77278029565697,0.682104994917214,0.89279272768262,1.27875463558443,1.30368968135126,0.602322428270355
"VPS17",0.643582912489149,0.469149449322044,0.978784065255156,0.743813646195894,0.656650350519784,0.265436577153914,1.25887770263783,0.875671494810998,0.25589429841061
"SIZ1",-0.189294207029685,-0.693200499048842,-0.434570844181087,-1.02335561176534,-0.221874737485788,-0.831796702086884,0.196398754581711,-0.742671661106243,-0.426773666513172
"RPB7",-0.489730900828984,-0.56015418011501,-0.380894918642242,-1.00485528632199,-0.33789256954467,-0.254213480576377,-0.76963580173925,-0.726733048629234,-0.144694394100909
"CAALFM_C101580WA",-0.661675824969018,-0.693189002826335,-0.96755627058663,-1.0301792594343,-0.575881383504383,-0.421122624983623,-0.706387261143276,-0.331529685269156,-0.106942512564695
"CAALFM_C101590CA",-0.488927223784515,-0.731042387989464,-0.635622922887406,-1.34054135414036,-0.451818562077966,-0.84977902906151,-0.477415422298666,-0.584587513766406,-0.320562236181321
"MRP20",-0.735552899590567,-0.52065769907653,-1.16523748359574,-1.03943793220026,-0.560710472256522,-0.324862247781325,-0.684519056050969,-0.288315144280087,-0.03105045269118
"CAALFM_C101610CA",1.9009050454845,1.41594135522032,1.22527952472434,3.78192282750121,0.181530820328434,0.799259284975238,-1.13891385248596,-0.821918964888961,-0.183857557289671
"CAALFM_C101620CA",0.769846410937279,1.1342379636249,1.09195222740853,2.68543475025261,1.12545063536727,0.604087293061583,0.651001879919307,1.47155904533149,0.9118785858292
"CAALFM_C101630WA",-0.446765874961077,1.42033916527852,-0.0419220305710817,2.77159454338342,0.0043917710690883,1.02839077348657,-0.337197806018787,1.19711294563392,1.65884960125507
"RPS42",-0.356096081242752,-1.3125915892932,-1.12295192568831,-2.38143902834149,-1.00178088379769,-0.63030514311653,-1.73621996493581,-0.704909455841245,-0.171799664050298
"ISN1",1.90494085712079,2.30150109753486,2.05990782931015,2.67399731554037,1.29139548155876,1.66072727235256,1.79457222174405,1.39283629967977,1.3288208480775
"tS(UGA)1",0.159508695439116,-0.00265415992915503,-0.0190521771564485,-0.00693620713514826,-0.0836591419007241,-0.0236847021544624,-0.0232533608769961,0.000475103467066453,-0.0338867280927771
"ESP1",-0.335810608709592,-0.0511095514855045,-0.721408624616921,-0.210873094275635,-0.351293899009148,-0.0441702734614509,-0.979199502349404,-0.831478658445369,0.453293625163402
"CAALFM_C101680CA",-0.639765897534927,-0.783628869420462,-0.818292534513305,-0.420489479706431,-0.379259309411933,-0.367099279506679,-0.648461207513324,-0.479220393437128,-0.0680022103073088
"LSC1",0.00044835751267243,0.373769673123325,0.594470579470464,-0.135168724538261,0.690688589883227,0.385971089582341,0.566988555823663,0.138938204141394,-0.0997978610548567
"ARP8",-0.0374667212519841,1.27360737165485,0.100390039407528,1.98573827331351,0.311087337893582,0.781822476073906,0.560531733463669,0.790996627272169,0.495790268698797
"CAALFM_C101710WA",0.440409010318782,0.73659845862308,0.535059888236422,2.32849797946212,0.846441159538909,-0.0230932779464396,1.2088516550581,2.02919959394224,0.0551502881923756
"CAALFM_C101720CA",-0.381565015718871,0.679690549005452,-0.0831149335612639,1.60730910257167,-0.114700588475827,0.752037773685152,-0.834872636455167,0.651171022798898,0.812563991625174
"tA(AGC)3",0.0726500374701266,-0.0142986637694572,0.104315058063354,-0.0147426742762025,-0.00749292771711891,-0.0145470850438486,0.0965405420843813,-0.0141808666135508,-0.00283257739772729
"CTN1",1.00034353476376,5.52863620529254,2.30071177190694,9.13940239778234,2.44216024644633,3.23081409052862,4.48982610730071,7.74378844087407,2.38210426628985
"CAALFM_C101750WA",-1.21805540682186,2.1571208776803,0.549260884281611,1.83429179449831,-0.569257148531264,0.649472939172974,-1.0012527728018,0.653734760843275,0.564639807298228
"FGR38",1.82341589541218,1.53951981187594,2.48384451922378,2.05581555256988,1.53600012569327,1.55295603328299,2.57432605693239,1.13538846067466,0.72180982417682
"MAK32",1.35417335935015,1.28750185043199,1.72332751057279,1.89625537663514,1.23745853693724,1.6526072545373,1.62497975398342,1.53403217110372,0.538839264008114
"HOL4",-0.609389857246578,-0.348373536348322,-0.464836901152616,0.335362823959101,-0.0760973025978845,-0.160641440046772,-0.631468926744757,0.443445011688731,-0.228831306811926
"SWI4",-1.94740511056202,-0.74595937528268,-1.7321856168448,-1.14713019953646,-0.790047941147173,-0.388943666097399,-1.04001571629646,-0.458011890199912,-0.138145515862721
"CAALFM_C101800WA",-0.299939018182177,0.00290339180183888,0.0107228180633416,-0.31122860046425,0.0490784881983648,-0.304143203380262,-0.32022568092857,-0.325105599817098,0.138804958646697
"UGA2",1.08959304547265,-0.300889105956105,0.896043771122748,2.48319164789229,-0.590012372355798,0.485220485533912,1.5666001090714,1.10557138004339,-1.42009793714743
"CAALFM_C101820CA",-0.36209488471511,-0.200242459658224,-0.470844860327861,0.0459996191351019,-0.252107668671217,-0.432051348759721,-0.388268835896295,-0.32057413768743,-0.32719635342128
"UBC8",1.02112284830929,2.05608402829725,1.96370421000972,3.88531843399941,1.05656893488846,1.61431441917658,1.31308982752684,1.53645598488983,1.21840776816876
"CAALFM_C101840CA",1.0313512453955,1.93940749984887,2.51118390547292,4.58067842670514,1.19473955988368,2.51705341415285,3.01092797112659,3.79958139805464,-0.104670519606712
"CAALFM_C101850CA",-0.219650018488618,-0.202492610841551,-0.339656429741277,0.192279374642681,-0.368873613911236,-0.563906864871318,-0.435746429169584,0.124696365184626,-0.118484781575257
"CAALFM_C101860WA",-0.621280996206662,-1.13086404217172,-0.840271931225146,-1.81597181483212,-0.534217117639618,-1.1391713992195,-1.23496984820227,-1.45610777900637,-0.389660528325958
"CYS4",-1.22519262433955,-0.794924203305422,-1.84806882398858,-1.77361931676588,-1.00200023982521,-1.05418295709541,-1.89279081509148,-0.709697531208074,-0.0778142340865192
"PTR3",-0.243018997644623,0.316895551343817,-0.292313068504167,0.883399402841614,0.308017976874151,0.27092560548922,-0.0681128393790798,-0.224768203782385,-0.182624070275727
"CAALFM_C101890CA",0.24171086406102,0.125354574245534,0.109038338369532,1.00391586918211,0.0912903866453397,0.0569294041206719,0.130507926101544,0.519459622180422,-0.00215682062361274
"CAALFM_C101900CA",-0.359875210732894,-0.5928138703961,-0.478568244779931,-0.721453592632234,-0.158487591861054,-0.522498640221915,-0.112620273686386,-0.339171938715588,-0.349771849442406
"CAALFM_C101910WA",-1.50027369537093,-0.438588568631178,-2.75584600148094,-1.41716487078898,-1.31945090731946,-0.996072122740793,-1.94130358206867,-0.505808819006848,0.111331883342202
"ROA1",0.0279359928195319,-0.250906290894383,-2.44650589399724,-2.17234626059617,-1.81905466631067,-1.46867724158397,0.704929690795255,0.658872693099275,-0.514762928260267
"CAALFM_C101930WA",1.60657575332937,3.31821559145247,2.55454977995512,6.14750137915459,1.01152824892354,4.00730808141514,-0.173382692082642,-0.0440805676131479,1.19204926846353
"CAALFM_C101940CA",-0.274038131612095,-0.257068922437093,-0.238266804416753,-0.0351072190608181,-0.0753578452874894,-0.0320232662014609,-0.45780867518301,-0.0476643705103733,0.201023386313095
"CAALFM_C101950CA",-0.0776403291369838,0.781432083351522,0.467886695180867,1.3047614339713,0.204331283148384,0.901785115064586,0.780791327305964,0.948121378215476,0.480521268372391
"CAALFM_C101970WA",2.40270254658036,-1.30054427691123,-0.369887094018698,-0.637775034528342,-0.358901102699633,-1.3657906093962,-0.233147409822593,-0.508203911833163,-0.273658602511701
"HGT1",5.9031217201537,5.0897126332133,5.9941773325654,7.24602960886464,5.42999173185858,4.53989414344764,8.59621587096051,7.73662163085008,0.526683211609208
"HSP30",3.37419929418648,1.52251474217905,0.742333891942764,8.69676071126852,0.341934685021633,0.276553514133383,0.884432537273098,1.05040427771259,-0.097264061593903
"CAALFM_C102000WA",0.0889205347361446,0.473053102994687,0.654176346020468,0.699081762276855,0.0261843079158419,0.267059474687215,0.18691611636455,0.19499302950743,0.181553927164206
"ZCF24",1.90807957545471,0.849098763341916,2.08930896487942,1.50429516209461,1.41058925474055,1.37029319949887,2.42957190700383,2.37080394948477,-0.376219050285741
"CAALFM_C102020WA",1.18717331760212,0.601187050750592,1.42365194005695,0.615128979074344,1.45558710985509,0.820263364969959,1.89587315512454,1.44510820236787,-0.219964947194825
"CAALFM_C102030CA",-0.27152784999517,0.0454920013165437,0.355604618310711,-0.530571351921023,-0.151426391835688,-0.10806837112353,0.103012552068858,0.105094308189689,-0.206143154721886
"CAALFM_C102040CA",2.8600061556352,2.66851456623917,2.48727393862022,3.7790569910451,2.55078488353749,2.83093249297333,3.62340986128606,3.75787026656479,1.91983277185211
"PHO91",0.210518465643045,1.04295504981477,0.226242064060989,0.876386337265443,0.303038068466614,0.817716282306091,0.440264545895762,0.162834972235732,0.419575228932379
