"","FL.log2FoldChange","FS.log2FoldChange","LL.log2FoldChange","LS.log2FoldChange","RL.log2FoldChange","RS.log2FoldChange","SL.log2FoldChange","SS.log2FoldChange","YS.log2FoldChange"
"SOK1",0.141671377365576,0.477318056973621,-0.0315206420595928,0.514673741719304,-0.332228291450453,0.268178386582388,0.0801229940788336,0.148822432905828,0.190283060217522
"CAALFM_CR06010WA",0.426709122383375,0.152206298389812,1.29732873090214,-0.158808804838207,0.439926459974327,-0.12558618141496,0.312656478402059,0.216511770188631,-0.00317556103891585
"CAALFM_CR06020WA",0.32928626278205,0.933581168066758,0.862558935025984,0.398023650889958,0.224178552971618,0.132305372435983,0.317154009212946,0.463523314584162,-0.0290122110175039
"CAALFM_CR06030CA",0.181616297058789,0.198198132424272,1.31633467068952,0.0950214286445848,0.0448670095483697,0.241994658066006,0.174014548980195,0.09738297583067,-0.000429535808388863
"CAALFM_CR06040WA",0.480645101074988,0.243122397021163,0.371976709625138,0.263815674045259,0.162367720323849,0.127691854963872,0.215502885271856,-0.000162214554200338,0.113915334900222
"CDC28",-0.205480170413436,-0.430615470652632,-0.174196980755548,-0.335118406931146,-0.164093069906789,-0.249876198272526,-0.126214130074864,-0.395097924967238,-0.132024772674917
"CAALFM_CR06060WA",-0.211596038941428,-0.121382961411154,-0.241256287887491,-0.443126355552893,-0.293543676298063,-0.398053313940752,-0.299949033770649,-0.167809411866229,-0.000676481153804303
"CAALFM_CR06070WA",0.241480822733,0.296863989573876,0.557472486775227,-0.116998984370713,0.724424842779895,-0.143233960025734,0.19365134288078,-0.182200662416406,-0.0679881370709246
"SIS1",-0.1122161716657,-1.08077420857752,-0.0267517287999088,-0.798747387168174,-0.0170710549579646,-0.674126822891591,-0.0263379527509478,-1.04281548943349,-0.054024247114581
"CAALFM_CR06090WA",0.193676636378927,0.229795307047947,0.475203153068549,0.17374406159527,0.299845341082694,0.117140665361457,0.343026519959528,0.259353259569548,0.0640703590947399
"CAALFM_CR06100CA",0.620444349299331,0.793283671129188,1.32565667085782,0.13719248860586,0.269150150608964,0.0846611284458922,0.644177638783934,0.150596957415908,0.000765862822378373
"RFX1",0.0775973414610207,0.452764516582045,-0.094923543145104,0.270739398380468,0.109539416063107,0.457692109345902,0.0489696196703747,0.0323394520583937,0.194879605653109
"RPL7",-0.796303606790773,-0.030800863922159,-1.62812155627548,-0.0253008262210424,-1.02465026712238,-0.00996685781278432,-0.766117639878198,-0.274182302999258,0.0136195507772307
"CAALFM_CR06140WA",-0.351776639580536,-0.420934652502168,-1.18115318831935,-0.0912076951308644,-3.05291317880426,-0.694240373593718,-0.110935054046918,0.257075429364962,0.00102856656905726
"ADE13",-0.402220594248316,0.585764603535621,-0.393194436150637,0.872465578969057,0.12085535918837,1.00508652193339,-0.229195450992374,0.457694541281257,0.0563997212202219
"DAD3",-0.0616064038057117,0.23719733225493,0.260251145480469,-0.0185850674153452,0.177897101940459,-0.0688663663017664,-0.00102110318542553,0.187472048946271,0.00959293427701981
"CAALFM_CR06170WA",0.605175734196762,0.126135535199282,0.822556228004645,0.0508665667265361,0.792406691777012,0.0122200151265673,0.378302076269075,-0.19750028190031,-0.186845150914325
"ARC40",-0.0551254937819955,0.0144667575911056,-0.0341087673270289,0.249200694292585,0.23692402076237,0.295977572008229,0.159902859039084,0.235722202598164,0.0669734028201779
"CAALFM_CR06190CA",-0.677005155388948,-1.24906541708998,-1.44630922953497,-1.19349849316051,-1.13113768152813,-1.61812526612652,-0.759336973347939,-1.64474555315922,-1.41328388526979
"CAALFM_CR06200CA",-0.551379830413571,-0.547330057011089,-1.27841859764272,-2.35461764866713,-0.666856212422819,-0.526802539516535,-0.624363122233194,-2.06098373107418,-0.0744017966363345
"CAALFM_CR06210CA",-0.21113603899136,-1.51037967808999,-1.53324825982311,-1.47848204998852,-0.734590315467305,-1.50025414776467,-0.917518446999529,-2.24425963974243,-0.0896937087975226
"CAALFM_CR06220CA",-0.644532318036343,-1.38188689130455,-1.34923124330688,-1.61795724169662,-0.833550369137009,-1.54163526162575,-0.584021673772639,-3.01724839730252,-1.87454355734878
"CAALFM_CR06230WA",-0.282484844448246,0.397718794411306,-0.202232590866296,0.166176198843108,-0.272297415872861,0.0512921630277152,-0.354130655377594,-0.189507946374586,0.040797341891545
"ZCF19",0.0180576444493634,0.404504435550286,0.317097965174262,-0.0881603247201186,0.351894050162379,0.0232815736435385,0.0499845924253692,0.0519009823658071,0.00612347184024803
"CAALFM_CR06250WA",0.644961091122322,1.12246635185354,1.09576634390262,0.160247415931592,0.591990580383356,0.355146454376797,0.39078047412663,0.124930669858574,0.0329285760754532
"CAALFM_CR06260WA",0.623152914848085,0.668283324967101,1.26839971070994,-0.115969990791141,0.84795113937959,0.0975003059134329,0.532439133971792,-0.1618860904719,-0.20768906702829
"CAALFM_CR06270WA",0.876401947435624,1.97438859937521,1.78263175428968,1.55481492245794,1.17912036005226,1.72405972834805,0.638759788059887,0.874000268071538,0.0845265907007301
"CAALFM_CR06290CA",0.186805646048889,-0.230696144427043,0.348748667906553,-0.46160063735089,0.081278940002649,-0.510310740031894,0.0562342960543797,0.102468677376116,-0.0611339311513231
"FGR50",-1.45485481060481,-0.11587890587362,-2.68218811249268,-0.120454975416931,-1.27825241508794,-0.124713692325344,-1.2056314572852,-0.0574463738917761,-0.0153445105501604
"CAALFM_CR06310WA",0.27690525304959,3.25402773955335,1.22753278514266,-0.0550245642143531,0.10194550344611,-0.0580698967281979,0.215087442385079,-0.0826681116473623,-0.0278357249731903
"CAALFM_CR06320CA",0.304901953429683,0.331961223662629,0.397545315660008,0.173271010167455,0.240064642742306,0.0611466315881861,0.263228094813325,0.00950671092743535,-0.0660028167970621
"CAALFM_CR06330CA",-0.497957867210644,-0.132202953298892,-1.07069121991613,-0.0989837980367464,-0.383739055861787,-0.136426578451588,-0.511167879046178,-0.403383355480206,-0.0546816838096814
"PGI1",0.470547703246667,0.41129464903236,-0.00732411354624636,0.422152388687665,0.296793294901181,0.435097395705473,-0.0517511503651313,-0.0745228885189028,-0.0143447023567443
"CAALFM_CR06380CA",1.07460580833046,1.02494264995391,1.48610127759812,0.600228189705993,0.7525579190978,0.339405532078128,1.08827512758715,0.864282683507884,0.184159648064345
"PPZ1",0.129071291376033,0.369056505170363,0.262621135076708,0.16262989840041,-0.0810882990456021,0.025859794927804,0.166142711686189,0.393077036761331,0.095526522594544
"CAALFM_CR06430WA",0.0417617047997224,-0.178062628364489,-0.241826737372526,-0.198656746210265,-0.210276994688723,0.229965386929661,0.116019980724895,0.157293934952867,0.0904327236159847
"BCR1",0.877307350916219,0.756922990963622,1.36383400912185,0.854864152757109,0.965264435744344,0.697952995541339,0.692945637787801,0.283419333920738,0.0789837392902589
"CAALFM_CR06450WA",-0.412952623248477,0.315905666224699,-0.892289959737619,0.318167624962092,-0.638692867138498,0.1553482889348,-0.366435427452698,0.170684688334016,0.129955801852958
"GST3",1.79156318543772,1.26604685753357,2.70299682503604,0.0332664479585005,0.441456457848279,0.0350514890241068,1.03906694251231,0.136214861763567,-0.0462359270381777
"CAALFM_CR06470WA",0.690268634135338,0.239163017642351,0.705429397252149,0.0415795540812746,0.753243952489255,0.0216748325847152,0.444145115620204,0.182441100219056,-0.00545920358974749
"RRN11",-0.183731790843038,0.42302097454436,-0.832575291969087,0.30130740950278,-0.482706061201178,0.371384533715603,-0.154504587612544,0.225840525369216,0.136869292054393
"HSP60",-0.426286458280429,-1.40990896042603,-0.82527843836876,-0.626499989380784,-0.454114746552691,-0.599417142725825,-0.133573205996663,-0.52597035430581,-0.0303463426206512
"CAALFM_CR06500CA",0.412191131876509,2.4183570299038,2.44944297764703,0.212712435568979,0.571884103918612,0.14603857379883,0.280670099108352,0.177530848724639,0.0421601157183463
"CAALFM_CR06510WA",0.53281002734242,2.4877493366696,3.56619214384591,1.00851462909718,0.448616063456567,0.224539242774273,0.36211650405042,0.170706623035171,0.0270401098904467
"CAALFM_CR06520CA",-0.467192533168443,-0.41527285447261,-0.518831580273648,-0.071583564472152,-0.215220680824039,-0.170604279104768,-0.263685552451303,-0.310003369275128,-0.01493315710452
"CAALFM_CR06530WA",-0.496762233717147,-0.704772917560606,-0.740406801381913,-0.381638682300763,-0.310297217210189,-0.429974613860391,-0.437970303811906,-0.586361876977037,-0.0717581920482222
"KIP1",0.295423983838108,-0.027824448025057,0.548884253614343,0.0907177653659484,-0.011238417282299,0.0572924992441243,0.234790530433862,0.261187147330159,0.225279264224953
"CAALFM_CR06550CA",0.905146482102381,1.09485732815653,0.00984127744564583,1.51144620263059,-0.361769430485021,0.390423811436027,0.744518231784146,-0.189869026199741,0.894769898589648
"CAALFM_CR06560CA",0.309947053853591,0.232425826831295,0.600574930270425,0.111238707107055,0.19299365039877,0.0620467369129704,0.277817869362338,-0.00274181685250797,0.0233388952038744
"CAALFM_CR06570CA",1.3425564824524,0.141248353888837,0.928300060385614,-0.204859917954531,0.825476775519048,-0.0156597019121171,0.549223865979333,-0.143885061535306,-0.0987672877258857
"CAALFM_CR06580WA",0.108777311974233,2.17547106896745,2.22695674958579,0.151024507012964,-0.0737012983598874,0.0563152447296457,0.0319073286303123,0.0235098349108136,0.0168125002617649
"RGS2",0.456808911161589,0.163833617841324,1.54780160535414,-0.00835338887650849,0.692659615909966,-0.0507800291599445,0.995284804030507,0.949003486955535,-0.0204156650407486
"CAALFM_CR06600CA",-0.612438438406875,-1.10181853222968,-1.01584568231217,-1.0627956493193,-0.459612828759367,-1.2618612313143,-0.6637130520127,-1.29511084911854,-0.915742433189809
"STE2",0.23906013251301,0.780851901420282,0.950303158887955,1.18426941712116,0.282446343320661,0.593752746563633,0.216179615801143,0.546567647465082,-0.0145702967881711
"CAALFM_CR06620WA",0.237761165022524,0.461385316774418,0.486709575279678,0.381319473302799,0.247229501220744,0.293485849921729,0.270398073497777,0.230441047931642,-0.00751720510030474
"CAALFM_CR06630WA",-0.142738084905683,-0.527707903144465,-1.61936632461033,-0.792822409174932,-0.249352004887192,-0.617874615826435,-0.40859640510346,-1.08092751643199,-0.0821377332750993
"CAALFM_CR06640CA",0.462684664404228,0.807671994175855,0.953432964591704,0.131806957351842,0.309938943468213,-0.0513858296049984,0.372027236503099,0.267417589515012,-0.0244516679700719
"CAALFM_CR06650CA",1.04372243790954,1.57759116360844,2.85683336058072,0.473762175674816,0.300178371167038,0.264094529798188,0.512719840204099,0.332196280973568,0.0512270126459346
"SEO1",-0.978978774736884,2.77461747772445,-0.677120621751903,1.5006842660179,-0.808049356921035,0.248580237041943,-0.416922409847821,0.0997337360133046,0.0770887791503906
"CFL11",8.44993861183232,8.22749386945601,9.1559893444641,7.29740212728028,8.40312244878641,6.41534334893567,8.277961125297,5.8325228908911,0.0283438122991103
"CAALFM_CR06680CA",-0.473697608724014,0.0873020914815359,-0.872978405530837,0.111855712554645,-0.510554085943821,0.205748040126708,-0.434483981042033,0.0234916701528594,0.0831309105879166
"CAALFM_CR06690CA",0.0329461000356486,-0.263301396389476,0.365612810826384,-0.289662326811919,0.22441612099478,-0.292481721266713,0.151154320994448,-0.163953639521603,-0.0592838103768546
"SOL3",-0.263150847981242,0.027500101065299,-0.141475726544385,0.0314032959811943,0.159801025826952,0.107188689327241,-0.341000537169259,-0.474459947965384,-0.0747102745137131
"GCN5",0.131789238732079,0.157556583921271,0.100344860411076,0.172389473297356,0.129253685461228,0.0944456972124478,0.143068562178659,0.411547812749046,0.197297480418993
"NMD3",-0.439936080272704,0.345639171272344,-1.38628195092718,0.110675459940021,-0.747317844580015,0.077825976161844,-0.485343387323874,-0.0335352673994222,0.0225694789332519
"APG7",1.36191617337334,0.756620119583157,2.39765725921199,0.344112274438351,1.73300298416596,0.207572772421652,1.55720857837123,0.884393068470049,0.0233653359315829
"CAALFM_CR06740WA",-0.015836017325011,-0.0348019747851147,0.244208635543995,0.0736799061202947,-0.104232288876026,-0.0431588392933455,0.0752617123181896,0.326071288517279,0.345897296568301
"PUP2",-0.0716982916461617,-0.216099857679875,0.0511756962738136,-0.0141144410658195,0.0811923297637477,0.0466992579302794,0.0169788819740885,-0.0686173876995677,0.0320566612242123
"LSC2",-0.276035282170927,0.182876033563963,-0.419531101981559,-0.0706950399245459,0.187262983700519,0.188998317939787,-0.221349635891221,-0.0799643769856778,-0.0642983591217749
"CAALFM_CR06770CA",-0.172746068151107,0.598620895396867,0.440446653654017,0.100246266593914,-0.352581098996244,-0.393481717897867,-0.116005773695247,0.187213649300774,-0.00822515720014356
"CAALFM_CR06780WA",-0.331573286645096,-0.154478808936266,-0.159479598075455,-0.217572933671203,-0.186929362820552,-0.134264722763314,-0.245863509387809,0.0103969905298711,-0.0124335101133248
"CAALFM_CR06790CA",-0.295517865808871,1.46393510061886,-0.454255504077917,0.558689493162523,-0.380480074037918,0.141079121916648,-0.238858104979992,0.0464269754964462,0.0804747150004757
"HHF22",-0.260755814017868,-0.490028995227638,-0.461656531787117,-0.352486453458942,-0.111273225977959,-0.335487049293598,-0.102096632528809,-0.14661741473174,-0.0562260097390375
"HHT2",-0.164011289230775,-0.235573022720194,-0.488565278066323,-0.0911852192589772,-0.0771651821162121,-0.0782245524054775,-0.114080776801541,0.109208988224305,0.0325414312639142
"CAALFM_CR06820WA",0.184502990502847,0.21468393856936,0.371760595178031,0.183622579729787,0.264904836302814,0.325948165518878,0.436477802242423,0.480580645282678,0.0640388439764903
"SIW14",-0.243706821818799,-0.39499064559138,-0.333094510164713,-0.253211851964937,-0.0366712317429879,-0.200549531943652,-0.145149728574104,-0.0522872503547905,-0.0139550906484746
"CAALFM_CR06840WA",-0.402587662617772,0.358638607892695,-1.09372769318585,0.244556968873816,-0.762303140261923,0.254622973362463,-0.423654873813662,0.112239133202697,0.176856774307335
"CAALFM_CR06850CA",-0.0636605734421966,-0.533920833663545,-0.14521254896151,-0.274481401114039,0.238332403737374,-0.356271714902528,-0.243365552228412,-0.843962024885978,-0.211838289269863
"ARO10",1.35872390328867,-0.251923342206429,2.95867408659467,0.131477961289514,0.526217779946766,0.117875190425314,2.71747285095907,1.92035853193636,-0.0224266879858355
"CAALFM_CR06870CA",0.644032734089996,-0.0203513902329338,1.94474585890369,0.0368721060600954,0.245859369738685,0.0687427464973577,1.68518669846623,1.45283671133188,-0.00948338032692592
"tS(AGA)2",0.0330180270491714,0.0509915046182309,0.0665158118272419,0.0117140174439018,0.0270860163206309,-0.00321579588375064,0.0178388593005514,-0.00422541180264661,-0.000445997787655032
"ALG6",0.21500900611496,-0.245709440951939,0.0468711708117629,-0.285436497881341,0.219525717576285,-0.177976482912201,0.117487190876964,-0.103315452631028,-0.039996396492887
"BUD5",-0.0830237482221671,0.135962810611701,-0.027505433338311,0.033299349337571,0.0539295597776528,0.201320681409224,0.0337000091083342,0.0727615351180878,0.0679534024784397
"CAALFM_CR06920WA",0.0795053310340143,-0.253511323039334,-0.0203600239363768,-0.268044621653732,-0.238767132124899,-0.105604572835638,-0.0547844597137224,0.104335905138949,-0.0256681914966814
"CAALFM_CR06930WA",0.178714994895147,-0.0400571150304833,0.276712753496949,-0.022586718832708,-0.154719087678739,0.0893898555417102,0.232698195228125,0.552991569078983,0.0180071990168358
"DSL1",0.11261093593792,-0.35182089228922,0.257420550763969,-0.0561818704504489,0.0449820942948915,0.0392179899362345,0.208452827791047,0.205990240565226,0.0369367302264004
"ATX1",-0.182838262281631,-0.327177619889934,-0.305941970278107,-0.470395681502146,0.211375869970052,-0.397724989117901,0.0931035313284809,-0.587471611228279,-0.0935190543597995
"CAALFM_CR06960WA",-0.159019358686828,-0.148190987819223,-0.174012888277333,0.0402896647649095,-0.0465426966149117,0.0689633780251496,-0.00683204867273735,0.0787956258190363,-0.026208825792403
"CAALFM_CR06970CA",-0.0752535007542272,0.268607026278388,-0.30609924817813,0.378996336283177,-0.320220085490574,0.491034169226776,-0.0364875809040622,0.351904266879143,0.314503528247652
"CAALFM_CR06980WA",0.102920357964469,-0.0864766632909216,0.106740543517463,0.0511294460460065,-0.0372895298883663,0.0570501555399708,0.0567478411913257,-0.0201335476951305,-0.0463133208366385
"CAALFM_CR06990WA",0.140815477939233,-0.453676310277615,1.30664169100527,0.168117422756184,0.227175066078138,-0.0451840873385829,0.457501985845058,0.74729146713093,-0.00732613561013626
"POL2",-0.0313670712817627,0.0798744201412444,-0.333056583169594,0.071952191489492,-0.33213633084572,0.17337723624074,-0.0536982063663472,0.245028528083571,0.104287134873345
"MIS11",-0.419754787615787,0.541544816329389,-0.166302353648215,0.597052943721285,0.0548263165550018,0.92598712622947,-0.321893672251969,0.012149667535678,0.0317622890833769
"CAALFM_CR07020WA",-0.670403107414319,-0.498632884377474,-0.929097150433395,-0.362265555330602,-0.596962181249724,-0.529067987369027,-0.703751898413529,-0.654689252758541,-0.0422842883948917
"CAALFM_CR07030CA",-0.501204439913117,0.229167375787669,-1.06427251395743,0.209909279585958,-0.616953272312943,0.152209164986257,-0.40295292311285,0.0679114898463234,0.027436452592708
"SPT10",0.148364367572307,0.215337982134537,0.213258080915973,0.322794910910988,0.0851926658706011,0.187246398287751,0.160717485476479,0.312343266105882,0.0706512326059521
"URA2",-0.957157416410967,0.319419510335256,-2.13854304390534,0.147987711399861,-0.971366410593217,0.199197107526236,-0.916639034268976,0.0964926526150991,0.0617613078507371
"CRZ2",-0.597939003019164,-0.482614158440254,-2.87671821490898,-0.798807769547875,-2.85187125007901,-1.48124738648226,-0.685859763323374,-0.84031332082499,0.0826543664870218
"ALS3",6.85736388343753,7.09405894885742,7.46134362476178,5.446029076212,6.91078527800503,5.14687155936069,6.31636074673263,2.12219796465536,0.0182009715572203
"CAALFM_CR07080WA",-0.481802736729522,0.648051652684145,-0.538823192093144,0.198778208234859,-0.478831959648882,0.0456309551427184,-0.425615660360987,-0.104348053549823,0.052864512876496
"STT4",0.193711862307249,-0.02551814783019,0.700713774570271,0.315950525072278,0.215965106289506,0.305376426505682,0.333580906800978,0.142112712654319,0.05824672455023
"FLC2",0.0120006977117542,0.241175908284718,0.14377002678921,0.0172014041419092,0.00556893544906659,0.0931346354980022,0.0408542040332586,0.0526453883197808,0.225577930951737
"CAALFM_CR07110CA",0.672503742866182,0.587646096826249,1.12430201933579,0.273168970122757,0.227087538578061,0.281993323246357,0.637817313428561,0.66642469639641,-0.12022176469438
"CAALFM_CR07120CA",0.150910868609257,-0.0698874558798096,0.799882038618141,-0.350361993363343,0.0806477466276398,-0.176017889445591,0.0959103970320883,-0.0425039353237424,0.00842031888822862
"ALK8",0.137496656144423,0.357691390654153,1.29028929922909,0.205084446827941,-0.189805083251999,0.00289764165802573,0.172409116170142,0.192583729853981,0.0152555822157273
"CAALFM_CR07140CA",4.77995956920474,0.43727169298593,4.59300068350224,0.126260353321034,0.111292387278927,0.06899541263436,0.339482826955507,0.211054601858845,0.0101554178599887
"GLK1",3.59769148493644,1.95165366162655,3.69523598547557,1.94783409505087,1.72320516358606,0.743270228887481,3.24351182534476,2.66087215983744,0.020056501663593
"CAALFM_CR07160CA",2.12517692732818,2.1505374637486,1.46289683407787,0.865665976122519,0.80284619942147,1.23968880117591,2.10308248093441,1.35213668084224,0.0575892780449515
"CAALFM_CR07170WA",6.62828705262091,-0.00344206813204567,0.282212760868267,-0.0247159574724476,0.0825541420969825,0.0157887536409127,7.57681530687034,8.16138178535385,0.00364159273074385
"EMP46",-0.418416385972178,-0.358862266266502,-0.66594804758202,-0.180702473884133,0.0562708810421881,0.278982692012328,-0.663173193488438,-1.03606044159599,0.0121203815924014
"CAALFM_CR07190WA",0.133955475443114,-0.264308991522212,0.3188157880504,-0.127125454966426,0.233710489490134,0.00540270290849085,0.0922251854195423,-0.14415270580907,-0.0317072206329722
"CAALFM_CR07200WA",-0.557431624337216,-0.203545798651931,-0.693979427628121,-0.00455270651620109,-0.511377774077701,0.0493193295722642,-0.388717077377877,-0.0437780230880401,0.0217094834257422
"ARC15",0.0660474354980286,-0.172341536121189,0.138647180662622,-0.138581117879463,0.0800862477577306,-0.0637192354927814,0.123209892600164,-0.0112796019774516,-0.0872618895950588
"CAALFM_CR07220CA",3.11398875642937,2.17949765210207,2.53902540827757,0.830190123558212,1.77451864942873,0.424442377453534,2.45375277922591,0.284646424674442,0.0176669401114775
"CAALFM_CR07230WA",0.0428374689273183,-0.0782928935296069,-0.218655085479873,0.0386362470690801,0.027193673351441,0.0441052712191907,0.0370889183267253,0.0425443146810458,0.00895539965233759
"CLG1",0.198068950908337,0.708650407009822,0.0643667216385339,0.566087726614878,-0.195884173032273,0.29060588490741,0.0205755631113914,0.0921318992580266,0.137455844116239
"CAALFM_CR07250CA",1.37015429028842,0.467730480516655,3.2052254858767,0.180441935860222,0.4991679327206,0.293534733661733,1.62962159714706,1.47354278920062,0.00501577436380494
"CAALFM_CR07260CA",0.224447623362741,0.627568741265637,3.15862379941709,0.208827274673847,0.414158683991992,0.0335246481313407,0.496367817168639,0.0382876708331351,0.00770994214556866
"HGT16",-0.466899220558266,-0.0104303766975269,0.427789434118981,-0.0117291431471772,-0.315779447844957,-0.132838250202274,-0.0640673701456119,0.0926722739841235,-0.0112203880984968
"FRE30",0.0891505178227079,2.81020834346582,-2.16029146650445,-1.91338203630233,-3.07675976074282,-2.71896932998152,-0.158524026121284,0.0468760315956851,-0.00735406519876703
"FRE7",0.0233018970894628,2.14828629710301,-2.09780894229354,-2.29309860707561,-2.92959765197444,-3.32138072497284,-0.197537990031513,-0.174476719876757,-0.0564060995328083
"CAALFM_CR07300WA",-0.0317262213450021,0.501384174518204,-0.664020776026742,0.33479415838986,-0.460221298998161,0.0811032124939913,0.0488828263759059,0.0450766801970138,-0.00213317403406615
"CAALFM_CR07310WA",-0.543693043831746,-0.0689866882789877,-1.1450524250087,0.0723981025738067,-0.720213307542735,0.0673519220088567,-0.436865901555735,0.0554370771859604,0.0396861417319043
"CAALFM_CR07320CA",-0.853565846469336,-0.878366823514852,-1.3767401691994,-0.370468987095419,-0.718343276348648,-0.404750344681435,-0.659237611554417,-0.446967313776522,-0.0177340020411731
"SMX4",-0.4172841293695,-0.48005907117878,-0.466859885633304,-0.387634788259986,-0.237391619622255,-0.379397181674079,-0.352606311973344,-0.472858779064112,-0.0642393467790044
"CAALFM_CR07340CA",-0.0240103793241512,-0.0712530419207775,0.0346269288425436,-0.00198773559981986,0.117794619005725,0.116737687103536,-0.031554269238393,0.121860751204815,0.0883813489107066
"CAALFM_CR07350WA",0.294012441233214,0.0319867143732526,0.540425839813223,0.346185512853965,0.451954867313852,0.225498781933175,0.36640351320782,0.326526980715524,0.212642295834352
"PIF1",-0.0263371533816196,-0.0327104143112266,-0.207710920251398,-0.177631611595302,-0.0894452126162552,-0.133281318393331,-0.117473664204851,-0.12944608573286,-0.0357255093692278
"CAALFM_CR07370WA",-0.647943462976402,-0.660373040272932,-0.669308555843565,-0.782797035859656,-0.515891722830359,-0.739123827434696,-0.508940561229415,-0.586677805501763,-0.443182903266234
"KSR1",-0.131196772293897,-0.280199064679057,-0.148530096372842,-0.284749407999928,0.047156711703685,-0.225765867237743,-0.136110629816026,-0.260704351695546,-0.0514261258290353
"MRPL8",-0.75749882439116,-0.843645225222409,-1.36213822654776,-0.256613989378108,-0.582658174830786,-0.248742277366622,-0.494861231289926,-0.269423198565828,0.00888103678016303
"LPD1",-0.438505044110887,-0.00852843790833958,-0.287594545046903,0.0383787148856827,-0.268922586903817,-0.011407250694236,-0.382884483796669,-0.251627557403891,0.0107280168464655
"tK(UUU)2",-0.0174324570343371,0.280619689990267,-0.593140980662383,-0.00670950231596162,-0.0267855609626777,0.00334212074295332,-0.0227823347978964,-0.0287722815057266,-0.00851036862299916
"KGD2",-0.720029101191771,-0.878381209323149,-0.912658951147608,-0.935688594535164,-1.17921659966084,-0.870504774850001,-0.46271906471098,-0.445525120843532,-0.0374362374151304
"ACE2",0.194747275646201,0.169242485442988,0.407103926590828,-0.250927680483575,0.00470179825898121,-0.23069797017925,0.0359018441877356,0.0396602109073941,-0.0523037501772529
"MNL1",0.290602723335881,-0.0381596042591726,0.40421008593857,-0.109430191640397,0.247105581908363,-0.0825934741436886,0.202537701517313,-0.141319823820813,0.083137597561468
"CAALFM_CR07460CA",0.213096404962573,-0.277962274619891,0.544523618429729,-0.51749781938031,0.319427747023962,-0.0747405916517415,0.223337165997816,-0.256502236371944,-0.0587549124084671
"CAALFM_CR07470WA",-0.120958509407266,0.276996129891227,0.311223840443405,-0.0890152241217737,0.266903286639277,0.163613195761023,-0.0584367050042442,-0.338420802906918,-0.0251517352584251
"CAALFM_CR07480WA",1.54383741604279,3.47518988142766,1.35868747720577,1.30405225721626,0.984941138095967,2.81430555705846,1.54667525366077,0.78682068944644,1.68390656304062
"GLK4",2.43138537763519,1.74450100279851,2.63637724043799,1.79653605061484,1.62979878952141,1.14166602481281,2.2638497994275,1.94236225803477,0.0308647787408358
"CAALFM_CR07500WA",-0.136068793225583,0.429207311307748,-0.241618866454613,0.181707952225661,-0.151440129200924,0.122574912030287,0.0027703609291496,0.0254612759831955,0.0317402066460157
"CAALFM_CR07510WA",-0.219046936188531,-0.0676415777486606,-0.193790745697007,-0.0363682597560417,-0.226237177703208,-0.154708150774792,-0.128278116151492,-0.174060930953863,-0.0421156527309851
"YPT31",-0.270881620416261,-0.220426740751383,-0.226667591177907,0.0347071507074249,0.0343185383595862,0.062317383719824,-0.0851318981679824,-0.090121260889204,0.00363674325355895
"ECM22",-0.302726461230926,0.444895104841355,-0.312497016416054,0.698768839739158,-0.682470039343917,-0.0186450052354923,-0.518597505189299,-0.554471823590983,0.900804321424634
"CAALFM_CR07540CA",0.0857348951691697,-0.0723076571893634,-0.210428452332832,0.0959517231076526,-0.184183392111396,-0.0467967496625345,-0.0145447940767238,-0.0796113343641009,-0.00513381400468693
"RGD3",0.147372390985885,-0.452587022580473,0.271285741740584,-0.251110914613696,0.185369875410569,-0.071151343946659,0.0334327179172345,-0.270933420326582,-0.0413521966990666
"CAALFM_CR07570WA",-0.270758650562987,-0.459418189049621,-0.449027768780192,-0.109706889705096,-0.293875805575915,-0.152184088761815,-0.193516872330764,0.0263237198329597,0.0670413101029975
"TSC11",0.24639875956587,-0.243171083780519,0.39064971905628,-0.0985282265001763,0.0994535922296155,-0.0359658954256399,0.216423192454207,0.0317631771734417,0.0780508664385394
"EMP24",0.0985219567945728,-0.412747187989317,0.0730516700373184,-0.117220562867742,0.370161439303021,-0.120394565437775,0.105121553952857,-0.152751675344658,-0.123019045963051
"CAALFM_CR07600WA",0.157388791939031,0.610049928819238,-0.256119357552725,0.363800799229253,-0.0358294125714457,0.446055903772034,0.116451636540557,0.433208139283171,0.40172765061524
"AAT21",0.226160866326637,-0.107234062957502,1.31239466974253,0.319562524733392,0.119861224066799,0.048920925317518,0.287053124813839,0.213348910334811,-0.00523022226529923
"RPS27",-0.805000915712291,-0.476065664705164,-1.48107297961959,-0.274850088146913,-0.550693112735994,-0.189450606809549,-0.716353011935392,-0.387819734493579,-0.0118867977988491
"CAALFM_CR07640CA",0.173025917593585,0.14738619536633,0.230586899282006,0.0518469342767646,0.466941486917529,0.0478334403342192,0.165599801541389,-0.101356832951995,-0.0935916523708017
"GLC7",-0.490827198352555,-0.124863896631395,-0.736587169617028,-0.088035582919397,-0.529521496619772,-0.0596286153153167,-0.279541513777077,0.073872126786164,0.14643493861526
"CAALFM_CR07660CA",0.0466596007341647,0.0777560799725265,-0.114045267633821,0.129886779603228,0.0905999373016546,-0.0225101353975871,-0.0543010061271639,-0.121779955334244,-0.0623706358889482
"CAALFM_CR07670WA",-0.363656219014673,-0.227066124878433,-0.764495022020857,-0.163435401077853,-0.507913407379196,-0.128580890904844,-0.364476585935296,-0.248136886993177,-0.0412369053697483
